family,feature,game_year,n_pitchers,median,sd,sd_lo,sd_hi,iqr,iqr_lo,iqr_hi,robust_cv,robust_cv_lo,robust_cv_hi,mad,mad_lo,mad_hi
FS,release_extension,2025,77,6.6,0.43012818194695146,0.3645967513415662,0.4887213911758926,0.6000000000000005,0.40000000000000036,0.8000000000000007,0.06739090909090925,0.04425671641791048,0.09123692307692315,0.444780000000001,0.29652000000000023,0.5930400000000005
FS,release_pos_z,2023,45,5.93,0.3725647526934009,0.29183916238993496,0.45505918851131233,0.4299999999999997,0.28999999999999915,0.6200000000000001,0.06250421585160203,0.03966822742474897,0.08168272700558336,0.37065,0.23721599999999887,0.4744320000000004
FS,release_pos_z,2024,59,5.72,0.39476570521072385,0.30992195855604954,0.4746177500168754,0.46250000000000036,0.33000000000000007,0.6500625000000003,0.06479895104895105,0.04609119170984448,0.08922236179627208,0.37065,0.26686799999999955,0.5040840000000011
FS,release_pos_z,2025,77,5.795,0.40031816208538473,0.325250424721648,0.4672737217389835,0.5149999999999997,0.40499999999999936,0.6799999999999997,0.06523951682484898,0.05156869565217395,0.08707628096418106,0.3780629999999998,0.29652000000000023,0.5040839999999998
FS,release_side_arm,2023,45,1.61,0.5824551181391272,0.4687352123302386,0.6771302984675289,0.79,0.54,1.02,0.3591391304347827,0.2358681818181818,0.49108554074341526,0.5782140000000001,0.400302,0.7785503249999997
FS,release_side_arm,2024,59,1.96,0.6857993071264891,0.5474188852582917,0.8164428948702456,0.7799999999999998,0.6374374999999998,1.085125,0.3328285714285714,0.19690524846379914,0.44621283334367906,0.6523439999999999,0.39270367500000014,0.8304413249999998
FS,release_side_arm,2025,77,1.88,0.692140984318669,0.5838997619054273,0.7948451501363357,0.97,0.6746249999999998,1.2400000000000002,0.36276382978723404,0.24101151077586197,0.4914465999999999,0.6819959999999999,0.48184500000000025,0.8823323249999997
FS,arm_angle,2023,45,40.2,7.57056417443191,5.483484682349884,9.303521068330774,8.850000000000001,5.649999999999999,11.600000000000001,0.17149477611940264,0.0990891655169612,0.2348673267326732,6.894089999999987,3.928889999999987,9.340380000000005
FS,arm_angle,2024,59,38.75,10.380175084023652,8.219748662464461,12.202629196014819,12.0,8.744999999999997,17.254375,0.23147690322580633,0.16687813573720667,0.3657858267716536,8.969729999999995,6.375180000000006,13.269269999999993
FS,arm_angle,2025,77,38.2,10.516066663235765,8.840576474291858,12.076385610746717,13.200000000000003,9.898749999999998,15.801249999999996,0.24451256544502628,0.19094090909090913,0.3185438858301939,9.340380000000005,7.487129999999995,12.457546500000005
SI,release_speed,2023,284,93.7,2.7891339153151717,2.536474081659848,3.0529667722912754,3.299999999999997,3.0,3.8625000000000114,0.026898826040555004,0.02339175309025647,0.03082246414007873,2.520420000000004,2.1868349999999914,2.8910699999999836
SI,release_speed,2024,289,93.6,2.5767013948719892,2.3224211648782362,2.8344611684039482,3.1999999999999886,2.8999999999999915,3.799999999999997,0.025343589743589877,0.022893640311671584,0.030063393810032105,2.3721600000000125,2.149769999999983,2.816940000000008
SI,release_speed,2025,296,94.1,2.5651332486581486,2.351049382416532,2.8290356522822426,3.3625000000000114,3.0,3.9000000000000057,0.026784484590860604,0.02358324496288441,0.030000160578894743,2.520419999999983,2.2239,2.816940000000008
SI,ivb,2023,284,8.28,4.2299814373392834,3.7405084975839227,4.711464422913839,4.739999999999999,4.0649999999999995,5.879999999999999,0.42973913043478257,0.3549853091664744,0.5500770787193067,3.558239999999999,3.024504,4.269887999999998
SI,ivb,2024,289,8.040000000000001,4.230222750112685,3.7718535607047987,4.660720450533774,5.4,4.56,6.18,0.5089522388059702,0.4082521739130437,0.5801478260869564,4.091976000000001,3.291372000000001,4.625711999999998
SI,ivb,2025,296,8.040000000000001,4.289356305157843,3.829010869154777,4.799002569980463,5.16,4.559999999999999,5.880000000000001,0.48682388059701476,0.40717168935837245,0.5586608695652172,3.9140639999999993,3.3803280000000013,4.4478
SI,hb_arm,2023,284,15.48,2.345172044134047,1.9430778489447809,2.7688772938556685,2.639999999999997,2.295,3.0299999999999994,0.1264232558139535,0.10792873563218379,0.1465360465116279,1.9570320000000003,1.6901639999999982,2.2683779999999962
SI,hb_arm,2024,289,15.48,2.2721434783391583,1.9164486053696326,2.6618124035869277,2.5199999999999996,2.219999999999999,2.879999999999999,0.11493023255813964,0.10185801526717557,0.13791627906976756,1.7791200000000016,1.6012079999999973,2.1349439999999964
SI,hb_arm,2025,296,15.48,2.29570068705088,1.95698621940197,2.6788299592327913,2.5199999999999996,2.2346249999999994,2.879999999999999,0.12642325581395317,0.10264153846153862,0.1379162790697672,1.957031999999995,1.6012080000000026,2.1349439999999964
SI,release_spin_rate,2023,284,2160.75,139.59382563798601,126.03021480834086,152.28152315601187,173.875,141.121875,202.878125,0.05986664352655327,0.04821268150756655,0.07067393055690897,129.35684999999998,104.14338375,152.34641624999998
SI,release_spin_rate,2024,289,2161.0,150.74920334757618,136.37820111307124,164.655881939636,196.0,174.475,225.5,0.06963623322535863,0.06050959064039408,0.07812435112359488,150.4839,130.4688,169.0164
SI,release_spin_rate,2025,296,2197.5,136.44905123871004,126.60074958206984,147.02423586002348,185.0,162.996875,205.25,0.06240750853242321,0.055158720371616336,0.07031200691214012,137.1405,121.5732,155.31161625
SI,release_extension,2023,284,6.475,0.39881636171273177,0.36094945116350985,0.43597187805670085,0.6000000000000005,0.5,0.6000000000000005,0.06296756756756744,0.04561846153846157,0.06949687500000015,0.40771499999999916,0.29652000000000023,0.444780000000001
SI,release_extension,2024,289,6.4,0.4336937603629752,0.39133562600101635,0.47402484941552725,0.6000000000000005,0.5,0.6000000000000005,0.06949687499999996,0.04561846153846157,0.06949687500000015,0.44477999999999973,0.29652000000000023,0.444780000000001
SI,release_extension,2025,296,6.4,0.42929420924858225,0.3938751672164842,0.4617708439757218,0.6000000000000005,0.4868750000000007,0.7000000000000002,0.06949687499999996,0.04633125000000003,0.06949687500000015,0.44477999999999973,0.29652000000000023,0.444780000000001
SI,release_pos_z,2023,284,5.67,0.6475248240034446,0.5219396771820966,0.791580433361965,0.665,0.5724999999999998,0.7612812500000004,0.08759629629629628,0.0743563017880505,0.0998914893617021,0.4966709999999999,0.42254100000000017,0.5633879999999998
SI,release_pos_z,2024,289,5.71,0.5987833545372615,0.46118777848000697,0.7486896518445693,0.5599999999999996,0.5,0.6500000000000004,0.07270192644483368,0.06479895104895105,0.0856844133099825,0.41512800000000033,0.37065,0.4892580000000001
SI,release_pos_z,2025,296,5.715,0.5654006498158497,0.4575957227350756,0.6960726898516401,0.5724999999999998,0.49124999999999996,0.6600000000000001,0.07393543307086617,0.062205634775704476,0.08395062053999364,0.42254100000000017,0.3558240000000003,0.47823116249999953
SI,release_side_arm,2023,284,1.875,0.7613385085022579,0.6813631377565239,0.8337095456283201,0.9312499999999999,0.8274687499999999,1.0550625,0.3696616000000001,0.31595491032299955,0.41698604288793084,0.6931155000000002,0.5930399999999998,0.7784576625000004
SI,release_side_arm,2024,289,1.93,0.7175848486878195,0.6513535978961721,0.776297981345524,0.97,0.8099999999999998,1.0700000000000003,0.36872953367875666,0.30754669809800117,0.4079312522522524,0.7116480000000003,0.600453,0.785778
SI,release_side_arm,2025,296,2.02,0.7201435920129191,0.6491720970603273,0.7904841827441043,0.8574999999999999,0.7562187499999998,1.0300000000000002,0.31193316831683165,0.26873314491638234,0.3724774923029555,0.6301049999999999,0.5485620000000001,0.7338869999999997
SI,arm_angle,2023,284,34.6,14.408149739057427,12.06409559507305,17.159810981962984,15.849999999999998,13.562500000000004,18.900000000000002,0.3427976878612716,0.2885616882071843,0.4055744680851065,11.8608,10.080753374999993,13.714049999999997
SI,arm_angle,2024,289,34.0,13.99616664089342,11.467492110315094,16.80877508146636,15.599999999999998,14.099999999999998,18.200000000000003,0.34012588235294117,0.3020904624277458,0.3975564444444443,11.56428,10.378200000000005,13.343399999999999
SI,arm_angle,2025,296,34.05,13.626235363017415,11.472447976850917,16.304174576522964,15.837499999999999,13.499375,17.625625,0.3483348017621147,0.29179709206064447,0.3848192578998147,11.860800000000005,10.043688374999991,13.010741624999998
SLV,release_speed,2023,446,84.5,3.28830186541004,3.028025565933799,3.5332305486865647,4.299999999999997,3.7000000000000024,4.725312500000008,0.03684568047337268,0.032497267794609125,0.04210934911242613,3.1134599999999915,2.742810000000012,3.558239999999987
SLV,release_speed,2024,449,84.95,3.0913645063653363,2.8505912069682564,3.3333515504918476,4.200000000000003,3.6999999999999886,4.700000000000003,0.03577786933490283,0.03228734549735153,0.04021202830188674,3.0393299999999956,2.7428100000000124,3.409980000000017
SLV,release_speed,2025,449,85.1,3.194758712576908,2.9493532470177333,3.453410866182131,4.199999999999989,3.6500000000000057,4.6000000000000085,0.036585898942420585,0.03132253521126756,0.04011741176470583,3.1134599999999915,2.6686799999999957,3.4099799999999956
SLV,ivb,2023,446,1.59,3.3813061627053993,3.1123189150507478,3.6437972328817763,4.365,3.8400000000000003,4.92,2.0420716981132077,1.6943172656249992,2.560854545454545,3.2468940000000006,2.8465920000000002,3.691674
SLV,ivb,2024,449,1.56,3.3344048010144656,3.0712094338931912,3.60889849106198,4.319999999999999,3.96,4.801499999999998,2.166876923076923,1.667925,2.9651999999999994,3.380328,2.846592,3.6471959999999997
SLV,ivb,2025,449,1.56,3.2504317452278526,2.995987333085754,3.4836234858981174,4.199999999999999,3.72,4.62,1.9387846153846153,1.5629074999999994,3.226835294117647,3.024504,2.846591999999999,3.4692839999999996
SLV,hb_arm,2023,446,-6.12,5.278132141545211,5.008274111492114,5.554160888386488,8.969999999999999,7.723874999999999,9.75,0.8939205882352942,0.7849058823529412,0.9884,5.470794000000001,4.624600049999998,6.22692
SLV,hb_arm,2024,449,-6.36,5.097839167172275,4.8512071205209315,5.32253650217777,8.760000000000002,7.620000000000001,9.48,0.8671811320754718,0.7983230769230769,0.9609805701754385,5.515272,4.803624,6.404832
SLV,hb_arm,2025,449,-6.24,5.094643395367576,4.85057274596753,5.315241567549057,8.940000000000001,7.800000000000002,9.48,0.8838576923076923,0.8201617021276595,0.9730794714095746,5.515272,4.625712,6.315875999999999
SLV,release_spin_rate,2023,446,2447.0,237.0655050124354,222.0997006246519,252.8375122051413,311.875,276.115625,346.53125,0.0957297915815284,0.08222723565353124,0.1058464975588986,234.2508,202.00424999999998,258.72296624999996
SLV,release_spin_rate,2024,449,2463.0,230.15970674531985,213.9930122272296,244.95974170774122,317.0,274.9875,352.5,0.09601084043848963,0.08300070012288831,0.10560213851761845,236.47469999999998,204.59879999999998,259.4735325
SLV,release_spin_rate,2025,449,2491.0,239.48430003947922,222.73307469570568,255.36915234812454,328.0,285.0,360.0,0.09820513849859494,0.08564820717131473,0.10643630390992252,244.629,213.49439999999998,266.12669999999997
SLV,release_extension,2023,446,6.4,0.4229877987434467,0.3897795940648295,0.4535629472574082,0.6000000000000005,0.39999999999999947,0.6000000000000005,0.06949687499999996,0.04633125000000003,0.06949687500000015,0.44477999999999973,0.29652000000000023,0.44477999999999973
SLV,release_extension,2024,449,6.4,0.41798256389396954,0.38735907889240595,0.4456456939405135,0.5,0.39999999999999947,0.6000000000000005,0.06949687499999996,0.04633125000000003,0.06949687500000015,0.44477999999999973,0.29652000000000023,0.444780000000001
SLV,release_extension,2025,449,6.4,0.42667174040637645,0.39570809930738016,0.45816142793472686,0.6000000000000005,0.5,0.6000000000000005,0.06949687499999996,0.057465116279069764,0.06949687500000015,0.44477999999999973,0.37065,0.444780000000001
SLV,release_pos_z,2023,446,5.735,0.590904384619017,0.4961050607515395,0.6933696151233798,0.6050000000000004,0.5374999999999996,0.6600312500000001,0.0762627724498692,0.06877657455093876,0.08553648622047245,0.4373669999999999,0.3965028374999988,0.4892580000000001
SLV,release_pos_z,2024,449,5.73,0.5589513295880368,0.47448448723527986,0.6647411579090018,0.5899999999999999,0.5200000000000005,0.6501250000000003,0.07503560209424083,0.06739090909090927,0.08538907219089789,0.429954,0.385476000000001,0.4892580000000001
SLV,release_pos_z,2025,449,5.75,0.5364577139234284,0.45973293605066995,0.6203657199486203,0.5799999999999992,0.5,0.6500000000000004,0.07477460869565218,0.0645731707317073,0.08402750503101827,0.429954,0.37065,0.48184500000000025
SLV,release_side_arm,2023,446,1.93,0.7445751554004492,0.6786818489644173,0.8002369922937377,0.9475000000000002,0.8600000000000001,1.0299999999999998,0.3533658031088083,0.32600940326035216,0.39303719427497846,0.6819959999999999,0.6226919999999999,0.7598325000000002
SLV,release_side_arm,2024,449,1.98,0.72985473486178,0.6743499753737769,0.7826228154373824,0.9699999999999998,0.8400000000000001,1.0499999999999998,0.351930303030303,0.3187590000000001,0.392889,0.6968219999999999,0.6226919999999999,0.770952
SLV,release_side_arm,2025,449,2.02,0.7363712526631707,0.6788997816829991,0.7944791242465161,0.8800000000000001,0.8,1.0002499999999999,0.33028217821782174,0.28808815165876783,0.3743235852812085,0.6671699999999999,0.5930399999999998,0.7413000000000003
SLV,arm_angle,2023,446,38.3,13.671873955829916,11.920001683586905,15.660121250675418,14.675000000000004,12.724374999999995,16.325312500000003,0.2719390339425587,0.24459064598632893,0.3109987689423334,10.415264999999998,9.525705000000006,11.786669999999999
SLV,arm_angle,2024,449,37.6,13.330945287040326,11.7339242761157,15.294143160197695,15.399999999999999,13.5,16.8,0.2996744680851064,0.255683991653984,0.33399933023872674,11.26776,9.785160000000001,12.453839999999998
SLV,arm_angle,2025,449,37.2,13.010573496934628,11.443997384323518,14.808086625280836,14.900000000000002,13.098749999999997,17.199999999999996,0.29891129032258057,0.2593506802198266,0.3488857798939249,11.119499999999999,9.636900000000004,12.824489999999997
